,Product,Type,Release_Date,Process_Size,TDP,Die_Size,Transistors,Freq,Foundry,Vendor,Date
47,Intel Core i3-8300,CPU,2018-02-14,14.0,62.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
1982,Intel Core i5-8600,CPU,2018-02-14,14.0,65.0,274.43065693430657,7789.741935483871,3100.0,Intel,Intel,2018
2135,Intel Core i5-8500,CPU,2018-02-14,14.0,65.0,274.43065693430657,7789.741935483871,3000.0,Intel,Intel,2018
2755,NVIDIA Quadro P5200 Max-Q,GPU,2018-02-21,16.0,100.0,314.0,7200.0,1316.0,TSMC,NVIDIA,2018
3599,NVIDIA Quadro P5200 Mobile,GPU,2018-02-21,16.0,100.0,314.0,7200.0,1557.0,TSMC,NVIDIA,2018
173,AMD Ryzen Embedded V1807B,CPU,2018-02-21,14.0,45.0,210.0,4950.0,3350.0,GF,AMD,2018
277,AMD Ryzen Embedded V1605B,CPU,2018-02-21,14.0,15.0,210.0,4950.0,2000.0,GF,AMD,2018
1526,AMD EPYC Embedded 3251,CPU,2018-02-21,14.0,50.0,213.0,4800.0,2500.0,GF,AMD,2018
3018,NVIDIA Quadro P4200 Mobile,GPU,2018-02-21,16.0,100.0,314.0,7200.0,1227.0,TSMC,NVIDIA,2018
2276,NVIDIA Quadro P3200 Mobile,GPU,2018-02-21,16.0,75.0,314.0,7200.0,1328.0,TSMC,NVIDIA,2018
1597,AMD Ryzen Embedded V1202B,CPU,2018-02-21,14.0,15.0,210.0,4950.0,2300.0,GF,AMD,2018
1920,AMD Ryzen Embedded V1756B,CPU,2018-02-21,14.0,45.0,210.0,4950.0,3250.0,GF,AMD,2018
3913,NVIDIA Quadro P3200 Max-Q,GPU,2018-02-21,16.0,75.0,314.0,7200.0,1139.0,TSMC,NVIDIA,2018
2480,NVIDIA GeForce GTX 1060 6 GB GP104,GPU,2018-03-08,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA,2018
2485,NVIDIA GeForce GT 1030 DDR4,GPU,2018-03-12,14.0,20.0,74.0,1800.0,1152.0,Samsung,NVIDIA,2018
3992,NVIDIA Tesla V100 SXM3 32 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1290.0,TSMC,NVIDIA,2018
3806,NVIDIA Tesla V100 DGXS 32 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1297.0,TSMC,NVIDIA,2018
3206,NVIDIA Tesla V100 DGXS 16 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1327.0,TSMC,NVIDIA,2018
3161,NVIDIA Tesla V100 PCIe 32 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1230.0,TSMC,NVIDIA,2018
3413,NVIDIA Quadro GV100,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1132.0,TSMC,NVIDIA,2018
3424,NVIDIA Tesla V100 FHHL,GPU,2018-03-27,12.0,250.0,815.0,21100.0,937.0,TSMC,NVIDIA,2018
2211,NVIDIA Tesla V100 SXM2 32 GB,GPU,2018-03-27,12.0,250.0,815.0,21100.0,1290.0,TSMC,NVIDIA,2018
754,Intel Core i3-8300T,CPU,2018-04-02,14.0,35.0,274.43065693430657,7789.741935483871,3200.0,Intel,Intel,2018
1846,Intel Pentium Gold G5600,CPU,2018-04-02,14.0,51.0,274.43065693430657,7789.741935483871,3900.0,Intel,Intel,2018
2030,Intel Core i5-8400H,CPU,2018-04-02,14.0,45.0,126.0,7789.741935483871,2500.0,Intel,Intel,2018
1369,Intel Core i3-8100T,CPU,2018-04-02,14.0,35.0,274.43065693430657,7789.741935483871,3100.0,Intel,Intel,2018
1287,Intel Pentium Gold G5500,CPU,2018-04-02,14.0,51.0,274.43065693430657,7789.741935483871,3800.0,Intel,Intel,2018
1119,Intel Core i7-8850H,CPU,2018-04-02,14.0,45.0,149.0,7789.741935483871,2700.0,Intel,Intel,2018
839,Intel Core i7-8700T,CPU,2018-04-02,14.0,35.0,154.0,7789.741935483871,2400.0,Intel,Intel,2018
1769,Intel Core i5-8400T,CPU,2018-04-02,14.0,35.0,274.43065693430657,7789.741935483871,1700.0,Intel,Intel,2018
478,Intel Core i5-8500T,CPU,2018-04-02,14.0,35.0,274.43065693430657,7789.741935483871,2100.0,Intel,Intel,2018
783,Intel Core i7-8750H,CPU,2018-04-02,14.0,45.0,149.0,7789.741935483871,2200.0,Intel,Intel,2018
832,Intel Core i5-8600T,CPU,2018-04-02,14.0,35.0,274.43065693430657,7789.741935483871,2300.0,Intel,Intel,2018
1870,Intel Pentium Gold G5400,CPU,2018-04-02,14.0,51.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
928,Intel Core i5-8300H,CPU,2018-04-02,14.0,45.0,126.0,7789.741935483871,2300.0,Intel,Intel,2018
929,Intel Core i9-8950HK,CPU,2018-04-02,14.0,95.0,149.0,7789.741935483871,2900.0,Intel,Intel,2018
1978,Intel Celeron G4900,CPU,2018-04-03,14.0,51.0,274.43065693430657,7789.741935483871,3100.0,Intel,Intel,2018
3216,Intel UHD Graphics 610,GPU,2018-04-03,14.0,15.0,274.43065693430657,7789.741935483871,300.0,Intel,Intel,2018
3298,Intel UHD Graphics 630,GPU,2018-04-03,14.0,15.0,274.43065693430657,7789.741935483871,350.0,Intel,Intel,2018
660,Intel Celeron G4920,CPU,2018-04-03,14.0,51.0,274.43065693430657,7789.741935483871,3200.0,Intel,Intel,2018
3994,Intel Iris Plus Graphics 655,GPU,2018-04-03,14.0,15.0,274.43065693430657,7789.741935483871,300.0,Intel,Intel,2018
3300,Intel UHD Graphics 610,GPU,2018-04-03,14.0,15.0,274.43065693430657,7789.741935483871,350.0,Intel,Intel,2018
1013,Intel Core i7-8559U,CPU,2018-04-05,14.0,28.0,123.0,7789.741935483871,2700.0,Intel,Intel,2018
1686,Intel Core i3-8109U,CPU,2018-04-05,14.0,28.0,123.0,7789.741935483871,3000.0,Intel,Intel,2018
13,Intel Core i5-8269U,CPU,2018-04-05,14.0,28.0,123.0,7789.741935483871,2600.0,Intel,Intel,2018
1813,Intel Core i5-8259U,CPU,2018-04-05,14.0,28.0,123.0,7789.741935483871,2300.0,Intel,Intel,2018
4073,AMD Radeon RX 550X 640SP,GPU,2018-04-11,14.0,60.0,123.0,3000.0,1019.0,GF,AMD,2018
3185,AMD Radeon RX 570X,GPU,2018-04-11,14.0,150.0,232.0,5700.0,1168.0,GF,AMD,2018
2291,AMD Radeon 550X Mobile,GPU,2018-04-11,14.0,50.0,103.0,2200.0,1100.0,GF,AMD,2018
3908,AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,3000.0,1275.0,GF,AMD,2018
4830,AMD Radeon RX 550X Mobile,GPU,2018-04-11,14.0,50.0,103.0,2200.0,1100.0,GF,AMD,2018
3934,AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,3000.0,1275.0,GF,AMD,2018
2956,AMD Radeon 550X 640SP,GPU,2018-04-11,14.0,50.0,103.0,2200.0,1019.0,GF,AMD,2018
4535,AMD Radeon RX 560DX,GPU,2018-04-11,14.0,65.0,123.0,3000.0,1090.0,GF,AMD,2018
4510,AMD Radeon RX 560X,GPU,2018-04-11,14.0,75.0,123.0,3000.0,1175.0,GF,AMD,2018
3898,AMD Radeon RX 580X Mobile,GPU,2018-04-11,14.0,100.0,232.0,5700.0,1000.0,GF,AMD,2018
3635,AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,3000.0,1175.0,GF,AMD,2018
4648,AMD Radeon RX 540X Mobile,GPU,2018-04-11,14.0,50.0,103.0,2200.0,1124.0,GF,AMD,2018
4505,AMD Radeon RX 580X,GPU,2018-04-11,14.0,185.0,232.0,5700.0,1257.0,GF,AMD,2018
2451,AMD Radeon Vega 8 Embedded,GPU,2018-04-19,14.0,35.0,210.0,4940.0,300.0,GF,AMD,2018
431,AMD Ryzen 7 2700,CPU,2018-04-19,12.0,65.0,192.0,4800.0,3200.0,GF,AMD,2018
172,AMD Ryzen 7 2700X,CPU,2018-04-19,12.0,105.0,192.0,4800.0,3700.0,GF,AMD,2018
938,AMD Ryzen 5 2600,CPU,2018-04-19,12.0,65.0,192.0,4800.0,3400.0,GF,AMD,2018
327,AMD Ryzen 5 2600X,CPU,2018-04-19,12.0,95.0,192.0,4800.0,3600.0,GF,AMD,2018
4672,AMD Radeon RX Vega 11 Embedded,GPU,2018-04-19,14.0,35.0,210.0,4940.0,300.0,GF,AMD,2018
3072,AMD Radeon Pro WX Vega M GL,GPU,2018-04-24,14.0,65.0,208.0,5000.0,931.0,GF,AMD,2018
1333,Intel Core i3-8121U,CPU,2018-05-05,10.0,28.0,123.0,7789.741935483871,2200.0,Intel,Intel,2018
1210,Intel Core m3-8114Y,CPU,2018-05-05,10.0,28.0,123.0,7789.741935483871,1500.0,Intel,Intel,2018
3905,AMD Radeon Vega 6 Embedded,GPU,2018-05-10,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2018
4520,AMD Radeon RX Vega 11 Mobile,GPU,2018-05-10,14.0,35.0,210.0,4940.0,300.0,GF,AMD,2018
650,AMD Ryzen 5 PRO 2400G,CPU,2018-05-10,14.0,65.0,210.0,4950.0,3600.0,GF,AMD,2018
3671,NVIDIA GeForce GTX 1050 3 GB,GPU,2018-05-21,14.0,75.0,132.0,3300.0,1392.0,Samsung,NVIDIA,2018
4667,Intel UHD Graphics P630,GPU,2018-05-24,14.0,15.0,274.43065693430657,7789.741935483871,350.0,Intel,Intel,2018
4289,Intel UHD Graphics P630,GPU,2018-05-24,14.0,15.0,274.43065693430657,7789.741935483871,350.0,Intel,Intel,2018
1230,AMD Ryzen 5 2600H,CPU,2018-05-30,14.0,15.0,246.0,7789.741935483871,3300.0,GF,AMD,2018
1162,AMD Ryzen 7 2800H,CPU,2018-05-30,14.0,15.0,246.0,7789.741935483871,3400.0,GF,AMD,2018
255,Intel Xeon E-2124,CPU,2018-05-31,14.0,72.0,126.0,1400.0,3400.0,Intel,Intel,2018
169,Intel Xeon E-2124G,CPU,2018-05-31,14.0,72.0,126.0,1400.0,3400.0,Intel,Intel,2018
3372,AMD Radeon RX Vega 56 Mobile,GPU,2018-06-01,14.0,120.0,495.0,12500.0,1138.0,GF,AMD,2018
1145,AMD Athlon 220GE,CPU,2018-06-01,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,2018
853,AMD Athlon PRO 200GE,CPU,2018-06-01,14.0,35.0,192.0,4800.0,3200.0,Unknown,AMD,2018
2165,Intel Core i7-8086K,CPU,2018-06-05,14.0,95.0,274.43065693430657,7789.741935483871,4000.0,Intel,Intel,2018
1047,AMD EPYC 7261,CPU,2018-06-14,14.0,170.0,213.0,4800.0,2500.0,GF,AMD,2018
3359,NVIDIA TITAN V CEO Edition,GPU,2018-06-21,12.0,250.0,815.0,21100.0,1200.0,TSMC,NVIDIA,2018
3809,AMD Radeon Vega 3 Embedded,GPU,2018-07-16,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2018
2754,AMD Radeon Pro 555X,GPU,2018-07-16,14.0,75.0,123.0,3000.0,907.0,GF,AMD,2018
4419,AMD Radeon Pro 560X,GPU,2018-07-16,14.0,75.0,123.0,3000.0,1004.0,GF,AMD,2018
1548,AMD Ryzen 3 2300X,CPU,2018-08-01,14.0,65.0,210.0,4950.0,3500.0,GF,AMD,2018
3780,AMD Zhongshan Subor Z+ GPU,GPU,2018-08-03,14.0,100.0,397.0,7789.741935483871,1300.0,TSMC,AMD,2018
2691,NVIDIA Quadro RTX 5000,GPU,2018-08-13,12.0,230.0,545.0,13600.0,1620.0,TSMC,NVIDIA,2018
808,AMD Ryzen Threadripper 2990WX,CPU,2018-08-13,12.0,250.0,213.0,19200.0,3000.0,GF,AMD,2018
2686,NVIDIA Quadro RTX 6000 Passive,GPU,2018-08-13,12.0,260.0,754.0,18600.0,1305.0,TSMC,NVIDIA,2018
4118,NVIDIA Quadro RTX 8000,GPU,2018-08-13,12.0,260.0,754.0,18600.0,1395.0,TSMC,NVIDIA,2018
4145,NVIDIA Quadro RTX 8000 Passive,GPU,2018-08-13,12.0,260.0,754.0,18600.0,1230.0,TSMC,NVIDIA,2018
3760,AMD Radeon Pro WX 8200,GPU,2018-08-13,14.0,230.0,495.0,12500.0,1200.0,GF,AMD,2018
4051,NVIDIA Quadro RTX 6000,GPU,2018-08-13,12.0,260.0,754.0,18600.0,1440.0,TSMC,NVIDIA,2018
1998,AMD Ryzen Threadripper 2950X,CPU,2018-08-13,12.0,180.0,213.0,19200.0,3500.0,GF,AMD,2018
3345,AMD Radeon Pro V340,GPU,2018-08-26,14.0,230.0,495.0,12500.0,852.0,GF,AMD,2018
3482,Intel UHD Graphics 620,GPU,2018-08-28,14.0,15.0,274.43065693430657,7789.741935483871,300.0,Intel,Intel,2018
1537,Intel Core i5-8650K,CPU,2018-09-01,14.0,95.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
1241,Intel Core i5-8650,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,3100.0,Intel,Intel,2018
1586,Intel Core i3-9000,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
36,Intel Core i3-8020,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
438,Intel Core i5-8420,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,2900.0,Intel,Intel,2018
2052,Intel Core i5-8550,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,3000.0,Intel,Intel,2018
186,Intel Core i7-8670T,CPU,2018-09-01,14.0,35.0,274.43065693430657,7789.741935483871,2300.0,Intel,Intel,2018
244,Intel Core i5-8420T,CPU,2018-09-01,14.0,35.0,274.43065693430657,7789.741935483871,1800.0,Intel,Intel,2018
1023,Intel Core i5-9400T,CPU,2018-09-01,14.0,35.0,274.43065693430657,7789.741935483871,1800.0,Intel,Intel,2018
667,Intel Core i3-8120,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
1133,Intel Core i3-8000,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,3600.0,Intel,Intel,2018
1479,Intel Core i3-9100,CPU,2018-09-01,14.0,65.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
2660,AMD Radeon 540X Mobile,GPU,2018-09-05,14.0,50.0,103.0,2200.0,980.0,GF,AMD,2018
1,AMD Athlon 200GE,CPU,2018-09-06,14.0,35.0,192.0,4800.0,3200.0,Unknown,AMD,2018
4171,AMD Radeon Vega 3 Embedded,GPU,2018-09-06,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2018
2641,NVIDIA Tesla T4,GPU,2018-09-13,12.0,70.0,545.0,13600.0,585.0,TSMC,NVIDIA,2018
141,AMD Ryzen 5 PRO 2600,CPU,2018-09-19,12.0,65.0,192.0,4800.0,3400.0,GF,AMD,2018
1406,AMD Ryzen 7 PRO 2700,CPU,2018-09-19,12.0,65.0,192.0,4800.0,3200.0,GF,AMD,2018
1912,AMD Ryzen 7 PRO 2700X,CPU,2018-09-19,12.0,95.0,192.0,4800.0,3600.0,GF,AMD,2018
2075,AMD Ryzen 7 2700E,CPU,2018-09-19,12.0,65.0,192.0,4800.0,2800.0,GF,AMD,2018
1350,AMD Ryzen 5 2600E,CPU,2018-09-19,12.0,65.0,192.0,4800.0,3100.0,GF,AMD,2018
3221,NVIDIA GeForce RTX 2080 Ti,GPU,2018-09-20,12.0,250.0,754.0,18600.0,1350.0,TSMC,NVIDIA,2018
4151,NVIDIA GeForce RTX 2080,GPU,2018-09-20,12.0,215.0,545.0,13600.0,1515.0,TSMC,NVIDIA,2018
2319,NVIDIA GeForce GT 1030 GK107,GPU,2018-09-30,28.0,65.0,118.0,1270.0,1058.0,TSMC,NVIDIA,2018
1002,Intel Core i5-8265U,CPU,2018-10-01,14.0,28.0,123.0,7789.741935483871,1600.0,Intel,Intel,2018
1858,AMD Ryzen 5 2500X,CPU,2018-10-01,12.0,65.0,192.0,4800.0,3600.0,GF,AMD,2018
485,Intel Core i3-8145U,CPU,2018-10-01,10.0,28.0,123.0,7789.741935483871,2100.0,Intel,Intel,2018
1539,Intel Core i7-8565U,CPU,2018-10-01,14.0,28.0,123.0,7789.741935483871,1800.0,Intel,Intel,2018
133,AMD Ryzen Threadripper 2970WX,CPU,2018-10-02,12.0,250.0,213.0,19200.0,3000.0,GF,AMD,2018
1536,AMD Ryzen Threadripper 2920X,CPU,2018-10-03,12.0,180.0,213.0,19200.0,3500.0,GF,AMD,2018
3140,AMD Radeon RX 580G,GPU,2018-10-15,14.0,185.0,232.0,5700.0,1257.0,GF,AMD,2018
3659,AMD Radeon RX 580 2048SP,GPU,2018-10-15,14.0,150.0,232.0,5700.0,1168.0,GF,AMD,2018
2978,NVIDIA GeForce RTX 2070,GPU,2018-10-17,12.0,175.0,445.0,10800.0,1410.0,TSMC,NVIDIA,2018
2325,NVIDIA GeForce GTX 1060 6 GB GDDR5X,GPU,2018-10-18,16.0,120.0,314.0,7200.0,1506.0,TSMC,NVIDIA,2018
374,Intel Core i9-9990XE,CPU,2018-10-19,14.0,255.0,274.43065693430657,7789.741935483871,4000.0,Intel,Intel,2018
266,Intel Core i9-9820X,CPU,2018-10-19,14.0,165.0,274.43065693430657,7789.741935483871,3300.0,Intel,Intel,2018
1215,Intel Core i9-9980XE,CPU,2018-10-19,14.0,165.0,274.43065693430657,7789.741935483871,3000.0,Intel,Intel,2018
384,Intel Core i9-9920X,CPU,2018-10-19,14.0,165.0,274.43065693430657,7789.741935483871,3500.0,Intel,Intel,2018
1130,Intel Core i5-9500,CPU,2018-10-19,14.0,65.0,274.43065693430657,7789.741935483871,3000.0,Intel,Intel,2018
1303,Intel Core i9-9900X,CPU,2018-10-19,14.0,165.0,274.43065693430657,7789.741935483871,3500.0,Intel,Intel,2018
194,Intel Core i7-9700K,CPU,2018-10-19,14.0,95.0,274.43065693430657,7789.741935483871,3600.0,Intel,Intel,2018
1864,Intel Core i7-9800X,CPU,2018-10-19,14.0,165.0,274.43065693430657,7789.741935483871,3800.0,Intel,Intel,2018
319,Intel Core i5-9600K,CPU,2018-10-19,14.0,95.0,274.43065693430657,7789.741935483871,3700.0,Intel,Intel,2018
1209,Intel Core i5-9600,CPU,2018-10-19,14.0,65.0,274.43065693430657,7789.741935483871,3100.0,Intel,Intel,2018
370,Intel Core i9-9940X,CPU,2018-10-19,14.0,165.0,274.43065693430657,7789.741935483871,3300.0,Intel,Intel,2018
1277,Intel Core i9-9960X,CPU,2018-10-19,14.0,165.0,274.43065693430657,7789.741935483871,3100.0,Intel,Intel,2018
271,Intel Core i5-9400,CPU,2018-10-19,14.0,65.0,274.43065693430657,7789.741935483871,2900.0,Intel,Intel,2018
1357,Intel Core i9-9900K,CPU,2018-10-19,14.0,95.0,180.0,7789.741935483871,3600.0,Intel,Intel,2018
1160,AMD A8-7680,CPU,2018-10-26,28.0,45.0,246.0,1178.0,3500.0,Unknown,AMD,2018
3479,Intel UHD Graphics 617,GPU,2018-11-07,14.0,15.0,274.43065693430657,7789.741935483871,300.0,Intel,Intel,2018
3889,Intel UHD Graphics 615,GPU,2018-11-07,14.0,15.0,274.43065693430657,7789.741935483871,300.0,Intel,Intel,2018
2799,NVIDIA Quadro RTX 4000,GPU,2018-11-13,12.0,160.0,545.0,13600.0,1005.0,TSMC,NVIDIA,2018
2505,AMD Radeon Pro Vega 16,GPU,2018-11-14,14.0,75.0,274.43065693430657,7789.741935483871,815.0,GF,AMD,2018
3680,AMD Radeon Pro Vega 20,GPU,2018-11-14,14.0,100.0,274.43065693430657,7789.741935483871,815.0,GF,AMD,2018
4781,AMD Radeon RX 590,GPU,2018-11-15,12.0,175.0,232.0,5700.0,1469.0,GF,AMD,2018
27,AMD EPYC 7371,CPU,2018-11-16,14.0,170.0,213.0,4800.0,3100.0,GF,AMD,2018
3855,AMD Radeon Instinct MI60,GPU,2018-11-18,7.0,300.0,331.0,13230.0,1200.0,TSMC,AMD,2018
4647,AMD Radeon Instinct MI50,GPU,2018-11-18,7.0,300.0,331.0,13230.0,1200.0,TSMC,AMD,2018
4616,NVIDIA GeForce GTX 1070 GDDR5X,GPU,2018-12-04,16.0,150.0,314.0,7200.0,1506.0,TSMC,NVIDIA,2018
644,Intel Xeon Platinum 8270,CPU,2018-12-11,14.0,205.0,274.43065693430657,8000.0,2700.0,Intel,Intel,2018
76,Intel Xeon Platinum 8260,CPU,2018-12-11,14.0,165.0,274.43065693430657,8000.0,2400.0,Intel,Intel,2018
1951,Intel Xeon Platinum 8256,CPU,2018-12-11,14.0,105.0,274.43065693430657,8000.0,3800.0,Intel,Intel,2018
1443,Intel Xeon Platinum 8280,CPU,2018-12-11,14.0,205.0,274.43065693430657,8000.0,2700.0,Intel,Intel,2018
1805,Intel Xeon Platinum 8268,CPU,2018-12-11,14.0,205.0,274.43065693430657,8000.0,2900.0,Intel,Intel,2018
1907,Intel Xeon Platinum 8260M,CPU,2018-12-11,14.0,165.0,274.43065693430657,8000.0,2400.0,Intel,Intel,2018
1037,Intel Xeon Platinum 8280M,CPU,2018-12-11,14.0,205.0,274.43065693430657,8000.0,2700.0,Intel,Intel,2018
1073,Intel Xeon Platinum 8276,CPU,2018-12-11,14.0,165.0,274.43065693430657,8000.0,2200.0,Intel,Intel,2018
1196,Intel Xeon Platinum 8253,CPU,2018-12-11,14.0,125.0,274.43065693430657,8000.0,2200.0,Intel,Intel,2018
2524,AMD Radeon RX 550X,GPU,2018-12-16,14.0,50.0,103.0,2200.0,1100.0,GF,AMD,2018
3829,NVIDIA TITAN RTX,GPU,2018-12-18,12.0,280.0,754.0,18600.0,1350.0,TSMC,NVIDIA,2018
1617,Intel Xeon W-3175X,CPU,2018-12-19,14.0,255.0,274.43065693430657,8000.0,3100.0,Intel,Intel,2018
1237,AMD Athlon 220GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,2018
1760,AMD Athlon 220GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3400.0,Unknown,AMD,2018
1940,AMD Athlon 240GE,CPU,2018-12-21,14.0,35.0,192.0,4800.0,3500.0,Unknown,AMD,2018
3823,AMD Radeon Vega 3  Embedded,GPU,2019-01-01,14.0,10.0,210.0,4940.0,300.0,GF,AMD,2019
4089,AMD Radeon Vega 3 Embedded,GPU,2019-01-01,14.0,10.0,210.0,4940.0,300.0,GF,AMD,2019
4195,AMD Radeon Vega 8 Mobile,GPU,2019-01-06,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2019
2123,AMD Ryzen 3 3300U,CPU,2019-01-06,12.0,15.0,210.0,4940.0,2100.0,GF,AMD,2019
88,AMD Ryzen 7 3750H,CPU,2019-01-06,12.0,35.0,210.0,4940.0,2300.0,GF,AMD,2019
2072,AMD Ryzen 5 3550H,CPU,2019-01-06,12.0,35.0,210.0,4940.0,2100.0,GF,AMD,2019
168,AMD Ryzen 3 3200U,CPU,2019-01-06,12.0,15.0,210.0,4940.0,2600.0,GF,AMD,2019
852,AMD Athlon 300U,CPU,2019-01-06,14.0,15.0,221.85064935064935,6204.722972972973,2400.0,GF,AMD,2019
976,AMD Ryzen 5 3500U,CPU,2019-01-06,12.0,15.0,210.0,4940.0,2100.0,GF,AMD,2019
2758,AMD Radeon Vega 3 Mobile,GPU,2019-01-06,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2019
3282,AMD Radeon Vega 3 Mobile,GPU,2019-01-06,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2019
3503,AMD Radeon Vega 6 Mobile,GPU,2019-01-06,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2019
1382,AMD Ryzen 7 3700U,CPU,2019-01-06,12.0,15.0,210.0,4940.0,2300.0,GF,AMD,2019
4552,AMD Radeon Vega 10 Mobile,GPU,2019-01-06,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2019
4839,AMD Radeon R7 350 640SP,GPU,2019-01-07,28.0,55.0,123.0,1500.0,925.0,TSMC,AMD,2019
1006,AMD A6-9220C SoC,CPU,2019-01-07,28.0,6.0,124.0,1200.0,1800.0,Unknown,AMD,2019
2593,NVIDIA GeForce RTX 2060,GPU,2019-01-07,12.0,160.0,445.0,10800.0,1365.0,TSMC,NVIDIA,2019
1250,AMD A6-9120C SoC,CPU,2019-01-07,28.0,6.0,124.0,1200.0,1600.0,Unknown,AMD,2019
1038,Intel Core i3-9350KF,CPU,2019-01-08,14.0,91.0,221.85064935064935,6204.722972972973,4000.0,Intel,Intel,2019
401,Intel Core i5-9600KF,CPU,2019-01-08,14.0,95.0,221.85064935064935,6204.722972972973,3700.0,Intel,Intel,2019
2356,AMD Radeon Vega 10 Mobile,GPU,2019-01-08,14.0,10.0,210.0,4940.0,300.0,GF,AMD,2019
2128,AMD Ryzen 3 PRO 2300U,CPU,2019-01-08,14.0,15.0,246.0,6204.722972972973,2000.0,GF,AMD,2019
3505,AMD Radeon Vega 6 Mobile,GPU,2019-01-08,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2019
548,AMD Ryzen 5 PRO 2500U,CPU,2019-01-08,14.0,15.0,246.0,6204.722972972973,2000.0,GF,AMD,2019
608,Intel Core i5-9400F,CPU,2019-01-08,14.0,65.0,221.85064935064935,6204.722972972973,2900.0,Intel,Intel,2019
432,Intel Core i7-9700KF,CPU,2019-01-08,14.0,95.0,221.85064935064935,6204.722972972973,3600.0,Intel,Intel,2019
4327,AMD Radeon Vega 8 Mobile,GPU,2019-01-08,14.0,35.0,210.0,4940.0,300.0,GF,AMD,2019
906,Intel Core i9-9900KF,CPU,2019-01-08,14.0,95.0,180.0,6204.722972972973,3600.0,Intel,Intel,2019
3923,AMD Radeon RX 560X Mobile,GPU,2019-01-09,14.0,65.0,123.0,3000.0,1223.0,GF,AMD,2019
2722,NVIDIA P106M,GPU,2019-01-23,16.0,75.0,200.0,4400.0,1291.0,TSMC,NVIDIA,2019
2943,NVIDIA GeForce RTX 2070 Max-Q,GPU,2019-01-29,12.0,90.0,445.0,10800.0,885.0,TSMC,NVIDIA,2019
3624,NVIDIA GeForce RTX 2080 Mobile,GPU,2019-01-29,12.0,150.0,545.0,13600.0,1380.0,TSMC,NVIDIA,2019
4047,NVIDIA GeForce RTX 2060 Mobile,GPU,2019-01-29,12.0,115.0,445.0,10800.0,960.0,TSMC,NVIDIA,2019
4840,NVIDIA GeForce RTX 2060 Mobile Refresh,GPU,2019-01-29,12.0,65.0,445.0,10800.0,1005.0,TSMC,NVIDIA,2019
2532,NVIDIA GeForce RTX 2060 Max-Q Refresh,GPU,2019-01-29,12.0,115.0,445.0,10800.0,960.0,TSMC,NVIDIA,2019
3100,NVIDIA GeForce RTX 2070 Mobile,GPU,2019-01-29,12.0,115.0,445.0,10800.0,1215.0,TSMC,NVIDIA,2019
2792,NVIDIA GeForce RTX 2080 Max-Q,GPU,2019-01-29,12.0,90.0,545.0,13600.0,735.0,TSMC,NVIDIA,2019
4160,NVIDIA GeForce GTX 1050 Mobile 3 GB,GPU,2019-02-01,14.0,75.0,132.0,3300.0,1366.0,Samsung,NVIDIA,2019
2862,AMD Radeon VII,GPU,2019-02-07,7.0,295.0,331.0,13230.0,1400.0,TSMC,AMD,2019
3468,AMD Radeon 540X Mobile,GPU,2019-02-11,14.0,50.0,103.0,2200.0,980.0,GF,AMD,2019
3737,NVIDIA Quadro P2000 Mobile,GPU,2019-02-15,16.0,75.0,200.0,4400.0,1291.0,TSMC,NVIDIA,2019
966,Intel Pentium Gold G5620,CPU,2019-02-20,14.0,51.0,221.85064935064935,6204.722972972973,4000.0,Intel,Intel,2019
